ID,Study_ID,Author,Affiliation ID,Affiliation,City,Country
4649,987,Akinyamoju A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4650,1009,Okoje-Adesomoju V.N.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
4651,1009,Ifesanya J.U.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
4652,1009,Alonge T.O.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
4653,1012,Sede M.,60017980,University of Benin,Benin,Nigeria
4654,1012,Ehizele A.,60017980,University of Benin,Benin,Nigeria
4655,1019,Mzezewa S.,60017614,University of Limpopo,Sovenga,South Africa
4656,1019,Hamese K.,60017614,University of Limpopo,Sovenga,South Africa
4657,1019,Mashego T.A.B.,60017614,University of Limpopo,Sovenga,South Africa
4658,1053,Isiekwe I.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4659,1053,Adeyemi E.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4660,1053,Aikins E.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
4661,1053,Umeh O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4662,1055,de Oliveira F.G.,60006028,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil
4663,1055,Machado L.S.,60006028,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil
4664,1055,Rocha E.P.,60006028,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil
4665,1055,de Alexandre R.S.,60032592,Universidade Guarulhos,Guarulhos,Brazil
4666,1055,Fraga Briso A.L.,60006028,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil
4667,1055,Mazza Sundefeld M.L.M.,60006028,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil
4668,1055,Sundfeld R.H.,60006028,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil
4669,1060,Isiekwe G.I.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4670,1060,Sofola O.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4671,1060,Onigbogi O.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4672,1060,Utomi I.L.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4673,1060,Sanu O.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4674,1060,daCosta O.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4675,1061,Agbaje M.O.,60025593,Lagos State University,Lagos,Nigeria
4676,1061,Agbaje M.O.,60025593,Lagos State University,Lagos,Nigeria
4677,1061,Agbaje M.O.,60025593,Lagos State University,Lagos,Nigeria
4678,1061,Agbaje M.O.,60025593,Lagos State University,Lagos,Nigeria
4679,1061,Agbaje M.O.,60025593,Lagos State University,Lagos,Nigeria
4680,1062,Mulu W.,60071189,Bahar Dar University,Bahar Dar,Ethiopia
4681,1062,Demilie T.,60071189,Bahar Dar University,Bahar Dar,Ethiopia
4682,1062,Yimer M.,60071189,Bahar Dar University,Bahar Dar,Ethiopia
4683,1062,Meshesha K.,60071189,Bahar Dar University,Bahar Dar,Ethiopia
4684,1062,Abera B.,60071189,Bahar Dar University,Bahar Dar,Ethiopia
4685,1064,Mbuyi-Musanzayi S.,113110116,University Clinic of Lubumbashi,,Congo
4686,1064,Tshilombo Katombe F.,113110116,University Clinic of Lubumbashi,,Congo
4687,1064,Lukusa Tshilobo P.,60072820,Universite de Kinshasa,Kinshasa,Democratic Republic Congo
4688,1064,Kalenga Mwenze Kayamba P.,113110116,University Clinic of Lubumbashi,,Congo
4689,1064,Devriendt K.,60025063,KU Leuven,3000 Leuven,Belgium
4690,1064,Reychler H.,60012936,Cliniques Universitaires Saint-Luc,Brussels,Belgium
4691,1065,Khan S.,60031569,University of the Western Cape,Bellville,South Africa
4692,1065,Chikte U.M.,60002522,Faculty of Medicine and Health Sciences,Cape Town,South Africa
4693,1065,Omar R.,60038812,Kuwait University,Kuwait City,Kuwait
4694,1068,Tootla S.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4695,1069,Eigbobo J.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
4696,1070,Touré B.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4697,1070,Faye B.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4698,1070,Kane A.W.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4699,1070,Lo C.M.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4700,1070,Niang B.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4701,1070,Boucher Y.,60123796,Université Paris Cité,Paris,France
4702,1071,Nwhator S.O.,60011416,University of Abuja,Abuja,Nigeria
4703,1071,Ayanbadejo P.O.,60006448,University of Lagos,Lagos,Nigeria
4704,1071,Umeizudike K.A.,60006448,University of Lagos,Lagos,Nigeria
4705,1071,Opeodu O.I.,60006270,University of Ibadan,Ibadan,Nigeria
4706,1071,Agbelusi G.A.,60006448,University of Lagos,Lagos,Nigeria
4707,1071,Olamijulo J.A.,60006448,University of Lagos,Lagos,Nigeria
4708,1071,Arowojolu M.O.,60006270,University of Ibadan,Ibadan,Nigeria
4709,1071,Sorsa T.,60016987,Helsinki University Hospital,Helsinki,Finland
4710,1071,Babajide B.S.,60006448,University of Lagos,Lagos,Nigeria
4711,1071,Opedun D.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4712,1073,Beukes J.,116480161,Centre for Orthognathic Surgery and Implantology,,United Kingdom
4713,1073,Reyneke J.,116206368,Center for Orthognathic Surgery,Cape Town,South Africa
4714,1073,Reyneke J.,60031569,University of the Western Cape,Bellville,South Africa
4715,1073,Reyneke J.,116206368,Center for Orthognathic Surgery,Cape Town,South Africa
4716,1073,Damstra J.,116207060,Fourways Mall,Johannesburg,South Africa
4717,1074,Omo J.,60017980,University of Benin,Benin,Nigeria
4718,1074,Sede M.,60017980,University of Benin,Benin,Nigeria
4719,1074,Esan T.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4720,1075,Sulaiman A.,60006270,University of Ibadan,Ibadan,Nigeria
4721,1076,Udoye C.I.,60025390,University of Nigeria,Naukka,Nigeria
4722,1076,Jafarzadeh H.,60196672,Dental Research Center,Mashhad,Iran
4723,1076,Aguwa E.N.,60025390,University of Nigeria,Naukka,Nigeria
4724,1076,Habibi M.,60196672,Dental Research Center,Mashhad,Iran
4725,1077,Afolabi A.O.,60006448,University of Lagos,Lagos,Nigeria
4726,1077,Shaba O.P.,60006448,University of Lagos,Lagos,Nigeria
4727,1077,Adegbulugbe I.C.,60006448,University of Lagos,Lagos,Nigeria
4728,1078,Geerts G.,60031569,University of the Western Cape,Bellville,South Africa
4729,1080,Olatosi O.O.,60006448,University of Lagos,Lagos,Nigeria
4730,1080,Sote E.O.,60006448,University of Lagos,Lagos,Nigeria
4731,1080,Orenuga O.O.,60006448,University of Lagos,Lagos,Nigeria
4732,1082,Abdennour S.,60068737,Centre Hospitalo-Universitaire Dr Benbadis Constantine,Constantine,Algeria
4733,1082,Benhalima H.,113815818,Service de Chirurgie Maxillo-faciale,Agdal Rabat,Morocco
4734,1083,Salem Y.,60031569,University of the Western Cape,Bellville,South Africa
4735,1085,Thomas E.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4736,1086,Hudson A.P.,60031569,University of the Western Cape,Bellville,South Africa
4737,1087,Gbadebo O.S.,60006270,University of Ibadan,Ibadan,Nigeria
4738,1087,Ajayi D.M.,60006270,University of Ibadan,Ibadan,Nigeria
4739,1087,Dosumu Oyekunle O.O.,60006270,University of Ibadan,Ibadan,Nigeria
4740,1087,Shaba P.O.,60006448,University of Lagos,Lagos,Nigeria
4741,1088,Edionwe J.I.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4742,1088,Shaba O.P.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4743,1088,Shaba O.P.,60006448,University of Lagos,Lagos,Nigeria
4744,1088,Umesi D.C.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4745,1088,Umesi D.C.,60006448,University of Lagos,Lagos,Nigeria
4746,1089,Aluko-Olokun B.,60008156,"National Hospital, Abuja",Abuja,Nigeria
4747,1089,Olaitan A.A.,60008156,"National Hospital, Abuja",Abuja,Nigeria
4748,1089,Aluko-Olokun O.A.,60008156,"National Hospital, Abuja",Abuja,Nigeria
4749,1090,Ize-Iyamu I.,60017980,University of Benin,Benin,Nigeria
4750,1090,Saheeb B.,60017980,University of Benin,Benin,Nigeria
4751,1090,Edetanlen B.,60017980,University of Benin,Benin,Nigeria
4752,1091,Omondi B.I.,60048717,University of Nairobi,Nairobi,Kenya
4753,1091,Ocholla T.J.,60048717,University of Nairobi,Nairobi,Kenya
4754,1093,Ogundipe O.,60031743,Federal Medical Centre Nigeria,,Nigeria
4755,1093,Ugboko V.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4756,1093,Owotade F.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4757,1094,Woto-Gaye G.,60071551,Centre Hospitalier Universitaire Aristide Le Dantec de Dakar,Dakar,Senegal
4758,1094,M’Farrej M.K.,60071551,Centre Hospitalier Universitaire Aristide Le Dantec de Dakar,Dakar,Senegal
4759,1094,Doh K.,60071551,Centre Hospitalier Universitaire Aristide Le Dantec de Dakar,Dakar,Senegal
4760,1094,Thiam I.,60071551,Centre Hospitalier Universitaire Aristide Le Dantec de Dakar,Dakar,Senegal
4761,1094,Touré S.,100544265,Institut d'Odontologie et de Stomatologie de Dakar,Dakar,Senegal
4762,1094,Diop R.,100544265,Institut d'Odontologie et de Stomatologie de Dakar,Dakar,Senegal
4763,1094,Dial C.,60091908,Hopital Général de Grand Yoff,Dakar,Senegal
4764,1095,Onwudiwe U.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4765,1095,Umesi D.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4766,1095,Orenuga O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4767,1095,Shaba O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4768,1096,Braimah R.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
4769,1096,Ndukwe K.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4770,1096,Owotade J.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4771,1096,Aregbesola S.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
4772,1097,Isiekwe G.I.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4773,1097,daCosta O.O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4774,1097,Isiekwe M.C.,60006448,University of Lagos,Lagos,Nigeria
4775,1098,Nwhator S.,60011416,University of Abuja,Abuja,Nigeria
4776,1098,Umeizudike K.,60011416,University of Abuja,Abuja,Nigeria
4777,1098,Samuel T.,60011416,University of Abuja,Abuja,Nigeria
4778,1098,Soroye M.,60011416,University of Abuja,Abuja,Nigeria
4779,1098,Umeizudike T.,60011416,University of Abuja,Abuja,Nigeria
4780,1099,Ibikunle A.A.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
4781,1099,Adeyemo W.L.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4782,1099,Ladeinde A.L.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4783,1100,Sede M.A.,60017980,University of Benin,Benin,Nigeria
4784,1100,Ehizele A.O.,60017980,University of Benin,Benin,Nigeria
4785,1101,Adeyemo W.L.,60006448,University of Lagos,Lagos,Nigeria
4786,1102,Osunde O.,60021765,University of Calabar,Calabar,Nigeria
4787,1102,Osunde O.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4788,1102,Adebola R.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4789,1102,Adeoye J.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4790,1102,Bassey G.,60021765,University of Calabar,Calabar,Nigeria
4791,1103,Adebiyi K.E.,60025593,Lagos State University,Lagos,Nigeria
4792,1103,Emmanuel M.M.,60025593,Lagos State University,Lagos,Nigeria
4793,1104,Lawal A.O.,60006270,University of Ibadan,Ibadan,Nigeria
4794,1104,Kolude B.,60006270,University of Ibadan,Ibadan,Nigeria
4795,1104,Adeyemi B.F.,60006270,University of Ibadan,Ibadan,Nigeria
4796,1104,Lawoyin J.O.,60006270,University of Ibadan,Ibadan,Nigeria
4797,1104,Akang E.E.,60006270,University of Ibadan,Ibadan,Nigeria
4798,1105,Owotade F.,60011031,Obafemi Awolowo University,Ife,Nigeria
4799,1105,Owotade F.,60011031,Obafemi Awolowo University,Ife,Nigeria
4800,1105,Ogundipe O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4801,1105,Ugboko V.,60011031,Obafemi Awolowo University,Ife,Nigeria
4802,1105,Okoje V.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4803,1105,Olasoji H.,60013763,University of Maiduguri,Maiduguri,Nigeria
4804,1105,Makinde O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4805,1105,Orji E.,60011031,Obafemi Awolowo University,Ife,Nigeria
4806,1106,Abdurrazaq T.O.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
4807,1106,Micheal A.O.,60006448,University of Lagos,Lagos,Nigeria
4808,1106,Lanre A.W.,60006448,University of Lagos,Lagos,Nigeria
4809,1106,Olugbenga O.M.,60006448,University of Lagos,Lagos,Nigeria
4810,1106,Akin L.L.,60006448,University of Lagos,Lagos,Nigeria
4811,1107,Kamulegeya A.,60071696,Mulago Hospital,Kampala,Uganda
4812,1107,Kamulegeya A.,60071676,Makerere University,Kampala,Uganda
4813,1107,Okello S.,106567511,St. Mary's Hospital,,Uganda
4814,1108,Oyetola E.,60011031,Obafemi Awolowo University,Ife,Nigeria
4815,1108,Adesina O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4816,1108,Oluwadaisi A.,60011031,Obafemi Awolowo University,Ife,Nigeria
4817,1108,Oluwadaisi A.,60011031,Obafemi Awolowo University,Ife,Nigeria
4818,1108,Adewale A.,60011031,Obafemi Awolowo University,Ife,Nigeria
4819,1108,Adewole O.,60011031,Obafemi Awolowo University,Ife,Nigeria
4820,1108,Anizoba E.,60011031,Obafemi Awolowo University,Ife,Nigeria
4821,1109,Anyanechi C.E.,60021765,University of Calabar,Calabar,Nigeria
4822,1109,Saheeb B.D.,60017980,University of Benin,Benin,Nigeria
4823,1110,Owotade F.J.,60015189,School of Pathology,Johannesburg,South Africa
4824,1110,Owotade F.J.,60011031,Obafemi Awolowo University,Ife,Nigeria
4825,1110,Patel M.,60015189,School of Pathology,Johannesburg,South Africa
4826,1110,Ralephenya T.R.M.D.R.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4827,1110,Vergotine G.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
4828,1113,Obilade O.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4829,1113,Sanu O.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4830,1113,Costa O.O.d.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4831,1114,Diouf J.S.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4832,1114,Ngom P.I.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4833,1114,Fadiga M.S.,101104425,CHU de Conakry,Conakry,Guinea
4834,1114,Badiane A.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4835,1114,Diop-Ba K.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4836,1114,Sonko O.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4837,1114,Diagne F.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4838,1115,Umeanuka O.,112743821,Federal Teaching Hospital,Abakaliki,Nigeria
4839,1115,Saheeb B.,101546422,University of Benin Teaching Hospital,Benin,Benin
4840,1115,Chukwuneke F.,60025390,University of Nigeria,Naukka,Nigeria
4841,1115,Uguru C.,60025390,University of Nigeria,Naukka,Nigeria
4842,1116,Omeje K.U.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4843,1116,Rana M.,60024052,Hannover Medical School,Hannover,Germany
4844,1116,Adebola A.R.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4845,1116,Efunkoya A.A.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4846,1116,Olasoji H.O.,60013763,University of Maiduguri,Maiduguri,Nigeria
4847,1116,Purcz N.,60013763,University of Maiduguri,Maiduguri,Nigeria
4848,1116,Gellrich N.C.,60024052,Hannover Medical School,Hannover,Germany
4849,1116,Rana M.,60023725,Helmut Schmidt University - University of the Federal Armed Forces Hamburg,Hamburg,Germany
4850,1118,Lawal A.,60006270,University of Ibadan,Ibadan,Nigeria
4851,1118,Adisa A.,60006270,University of Ibadan,Ibadan,Nigeria
4852,1118,Sigbeku O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
4853,1119,Leye Benoist F.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4854,1119,Gaye Ndiaye F.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4855,1119,Kane A.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4856,1119,Benoist H.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4857,1119,Farge P.,60023578,Université Claude Bernard Lyon 1,Villeurbanne,France
4858,1121,Omeje K.U.,60004465,Bayero University,Kano,Nigeria
4859,1121,Omeje K.U.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4860,1121,Adebola A.R.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4861,1121,Adebola A.R.,60004465,Bayero University,Kano,Nigeria
4862,1121,Efunkoya A.A.,60004465,Bayero University,Kano,Nigeria
4863,1121,Efunkoya A.A.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4864,1121,Osunde O.D.,60021765,University of Calabar,Calabar,Nigeria
4865,1121,Bamgbose B.O.,60004465,Bayero University,Kano,Nigeria
4866,1121,Bamgbose B.O.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4867,1121,Akhiwu B.I.,60004465,Bayero University,Kano,Nigeria
4868,1121,Akhiwu B.I.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4869,1121,Amole I.O.,60104685,Aminu Kano Teaching Hospital,Kano,Nigeria
4870,1122,Seck A.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
4871,1124,Ifeoma M.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
4872,1124,Ilemobade A.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4873,1124,Olabisi H O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4874,1124,Olufemi P S.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
4875,1130,Umeanuka O.,60025390,University of Nigeria,Naukka,Nigeria
4876,1130,Saheeb B.,60017980,University of Benin,Benin,Nigeria
4877,1130,Uguru C.,60025390,University of Nigeria,Naukka,Nigeria
4878,1130,Chukwuneke F.,60025390,University of Nigeria,Naukka,Nigeria
4879,1137,Fomete B.,60010799,Ahmadu Bello University,Zaria,Nigeria
4880,1137,Saheeb B.D.,60017980,University of Benin,Benin,Nigeria
4881,1137,Obiadazie A.C.,60010799,Ahmadu Bello University,Zaria,Nigeria
4882,1138,Gbotolorun O.,112988297,Randle General Hospital,Lagos,Nigeria
4883,1138,Dipo-Fagbemi I.,112988297,Randle General Hospital,Lagos,Nigeria
4884,1138,Olojede A.,112988297,Randle General Hospital,Lagos,Nigeria
