"Study_ID","ID","Author","Affiliation ID","Affiliation","City","Country","TI","DO","UR","PY","lat","long"
796,3741,"Aborisade A.O.",60104685,"Aminu Kano Teaching Hospital","Kano","Nigeria","Strengthening the oral health system in Nigeria: A health systems building block approach","10.4103/npmj.npmj_127_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135371464&doi=10.4103%2fnpmj.npmj_127_22&partnerID=40&md5=17b87b3175a1d26daee751660b433a86",2022,11.9630456,8.55034210353827
797,3743,"Yadufashije C.",60274076,"INES Ruhengeri","Musanze","Rwanda","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,-1.50148955,29.6108352658035
797,3744,"Uwase D.",60274076,"INES Ruhengeri","Musanze","Rwanda","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,-1.50148955,29.6108352658035
797,3746,"Izere C.",60274076,"INES Ruhengeri","Musanze","Rwanda","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,-1.50148955,29.6108352658035
797,3747,"Mucumbitsi J.",60274076,"INES Ruhengeri","Musanze","Rwanda","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,-1.50148955,29.6108352658035
797,3748,"Munyeshyaka E.",60274076,"INES Ruhengeri","Musanze","Rwanda","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,-1.50148955,29.6108352658035
797,3749,"Twagirumukiza G.",60274076,"INES Ruhengeri","Musanze","Rwanda","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,-1.50148955,29.6108352658035
797,3750,"Mwanzia L.N.",60039289,"Moi University","Eldoret","Kenya","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,0.5205193,35.2683685770248
797,3751,"Migabo H.",60274076,"INES Ruhengeri","Musanze","Rwanda","Profiles of sugar fermenting bacteria of the oral cavity among children with dental caries attending stomatology services at Ruhengeri referral hospital in Musanze District, Northern Rwanda","10.4103/npmj.npmj_78_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202788&doi=10.4103%2fnpmj.npmj_78_22&partnerID=40&md5=f1120e393e4ec97b2bed31984412bb9f",2022,-1.50148955,29.6108352658035
798,3753,"Okolo C.C.",60004465,"Bayero University","Kano","Nigeria","The risk factors and pattern of traumatic dental injuries in 10-12-year olds in Kano, Nigeria","10.4103/npmj.npmj_145_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202515&doi=10.4103%2fnpmj.npmj_145_22&partnerID=40&md5=354d9ffaab3330b2c6cb2fd05703b259",2022,12.0160591,8.5065423
798,3755,"Denloye O.O.",60006270,"University of Ibadan","Ibadan","Nigeria","The risk factors and pattern of traumatic dental injuries in 10-12-year olds in Kano, Nigeria","10.4103/npmj.npmj_145_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202515&doi=10.4103%2fnpmj.npmj_145_22&partnerID=40&md5=354d9ffaab3330b2c6cb2fd05703b259",2022,7.4470781,3.89349759828948
798,3756,"Adeyemo Y.I.",60004465,"Bayero University","Kano","Nigeria","The risk factors and pattern of traumatic dental injuries in 10-12-year olds in Kano, Nigeria","10.4103/npmj.npmj_145_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135202515&doi=10.4103%2fnpmj.npmj_145_22&partnerID=40&md5=354d9ffaab3330b2c6cb2fd05703b259",2022,12.0160591,8.5065423
799,3757,"Magwesela F.M.",114134736,"Arusha Lutheran Medical Centre","Arusha","Tanzania","Pattern of congenital anomalies among pediatric surgical patients in a tertiary care hospital in northern Tanzania","10.1136/wjps-2021-000410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134798561&doi=10.1136%2fwjps-2021-000410&partnerID=40&md5=786060b45e87807614f2fd87394a1ec7",2022,-3.36642355,36.6826712139794
799,3758,"Rabiel H.",114134736,"Arusha Lutheran Medical Centre","Arusha","Tanzania","Pattern of congenital anomalies among pediatric surgical patients in a tertiary care hospital in northern Tanzania","10.1136/wjps-2021-000410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134798561&doi=10.1136%2fwjps-2021-000410&partnerID=40&md5=786060b45e87807614f2fd87394a1ec7",2022,-3.36642355,36.6826712139794
799,3759,"Mung'Ong'O C.M.",114134736,"Arusha Lutheran Medical Centre","Arusha","Tanzania","Pattern of congenital anomalies among pediatric surgical patients in a tertiary care hospital in northern Tanzania","10.1136/wjps-2021-000410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134798561&doi=10.1136%2fwjps-2021-000410&partnerID=40&md5=786060b45e87807614f2fd87394a1ec7",2022,-3.36642355,36.6826712139794
800,3763,"Fabris-Rotelli I.",60021902,"University of Pretoria","Pretoria","South Africa","Root and canal morphology of the permanent anterior dentition in a Black South African population using cone-beam computed tomography and two classification systems","10.2334/josnusd.22-0027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133687035&doi=10.2334%2fjosnusd.22-0027&partnerID=40&md5=8585b6efa7be61483828952adb2c4145",2022,-25.6513746,28.1793867015209
802,3771,"Yalcouyé A.",60010932,"Faculty of Health Sciences","Cape Town","South Africa","Current profile of Charcot-Marie-Tooth disease in Africa: A systematic review","10.1111/jns.12489","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127440976&doi=10.1111%2fjns.12489&partnerID=40&md5=f6c9fb43d14a9d74156ce4628a98a49f",2022,-33.90245385,18.6294189278369
802,3772,"Esoh K.",60010932,"Faculty of Health Sciences","Cape Town","South Africa","Current profile of Charcot-Marie-Tooth disease in Africa: A systematic review","10.1111/jns.12489","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127440976&doi=10.1111%2fjns.12489&partnerID=40&md5=f6c9fb43d14a9d74156ce4628a98a49f",2022,-33.90245385,18.6294189278369
802,3776,"Wonkam A.",60010932,"Faculty of Health Sciences","Cape Town","South Africa","Current profile of Charcot-Marie-Tooth disease in Africa: A systematic review","10.1111/jns.12489","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127440976&doi=10.1111%2fjns.12489&partnerID=40&md5=f6c9fb43d14a9d74156ce4628a98a49f",2022,-33.90245385,18.6294189278369
803,3778,"Tormeti D.",60017910,"University of Ghana","Accra","Ghana","Periodontal status and oral hygiene practices among adults in a peri-urban fishing community in Ghana","10.11604/pamj.2022.42.126.24557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134797436&doi=10.11604%2fpamj.2022.42.126.24557&partnerID=40&md5=3fc63ce11741df00dfe77759a9514ab1",2022,5.64659785,-0.187997657685168
803,3779,"Nii-Aponsah H.",60009550,"Northern Illinois University","DeKalb","United States","Periodontal status and oral hygiene practices among adults in a peri-urban fishing community in Ghana","10.11604/pamj.2022.42.126.24557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134797436&doi=10.11604%2fpamj.2022.42.126.24557&partnerID=40&md5=3fc63ce11741df00dfe77759a9514ab1",2022,41.9370934,-88.7826784144304
803,3780,"Sackeyfio J.",60017910,"University of Ghana","Accra","Ghana","Periodontal status and oral hygiene practices among adults in a peri-urban fishing community in Ghana","10.11604/pamj.2022.42.126.24557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134797436&doi=10.11604%2fpamj.2022.42.126.24557&partnerID=40&md5=3fc63ce11741df00dfe77759a9514ab1",2022,5.64659785,-0.187997657685168
803,3781,"Blankson P.K.",60071887,"Korle Bu Teaching Hospital","Accra","Ghana","Periodontal status and oral hygiene practices among adults in a peri-urban fishing community in Ghana","10.11604/pamj.2022.42.126.24557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134797436&doi=10.11604%2fpamj.2022.42.126.24557&partnerID=40&md5=3fc63ce11741df00dfe77759a9514ab1",2022,5.5383167,-0.226829367783661
803,3782,"Quartey-Papafio N.",60017910,"University of Ghana","Accra","Ghana","Periodontal status and oral hygiene practices among adults in a peri-urban fishing community in Ghana","10.11604/pamj.2022.42.126.24557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134797436&doi=10.11604%2fpamj.2022.42.126.24557&partnerID=40&md5=3fc63ce11741df00dfe77759a9514ab1",2022,5.64659785,-0.187997657685168
803,3783,"Arthur M.",100675577,"Ghana Police Hospital","Accra","Ghana","Periodontal status and oral hygiene practices among adults in a peri-urban fishing community in Ghana","10.11604/pamj.2022.42.126.24557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134797436&doi=10.11604%2fpamj.2022.42.126.24557&partnerID=40&md5=3fc63ce11741df00dfe77759a9514ab1",2022,5.56865445,-0.181658732587218
803,3784,"Ndanu T.A.",60017910,"University of Ghana","Accra","Ghana","Periodontal status and oral hygiene practices among adults in a peri-urban fishing community in Ghana","10.11604/pamj.2022.42.126.24557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134797436&doi=10.11604%2fpamj.2022.42.126.24557&partnerID=40&md5=3fc63ce11741df00dfe77759a9514ab1",2022,5.64659785,-0.187997657685168
804,3785,"Peters A.",60014059,"Martin-Universität Halle-Wittenberg","Halle","Germany","Regional Disparities in Caries Experience and Associating Factors of Ghanaian Children Aged 3 to 13 Years in Urban Accra and Rural Kpando","10.3390/ijerph19095771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129750640&doi=10.3390%2fijerph19095771&partnerID=40&md5=5daee76b992c0392cf5cdf2af96d00f7",2022,51.476759,11.9721043
804,3786,"Brandt K.",60014059,"Martin-Universität Halle-Wittenberg","Halle","Germany","Regional Disparities in Caries Experience and Associating Factors of Ghanaian Children Aged 3 to 13 Years in Urban Accra and Rural Kpando","10.3390/ijerph19095771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129750640&doi=10.3390%2fijerph19095771&partnerID=40&md5=5daee76b992c0392cf5cdf2af96d00f7",2022,51.476759,11.9721043
804,3787,"Wienke A.",60014059,"Martin-Universität Halle-Wittenberg","Halle","Germany","Regional Disparities in Caries Experience and Associating Factors of Ghanaian Children Aged 3 to 13 Years in Urban Accra and Rural Kpando","10.3390/ijerph19095771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129750640&doi=10.3390%2fijerph19095771&partnerID=40&md5=5daee76b992c0392cf5cdf2af96d00f7",2022,51.476759,11.9721043
804,3788,"Schaller H.G.",60014059,"Martin-Universität Halle-Wittenberg","Halle","Germany","Regional Disparities in Caries Experience and Associating Factors of Ghanaian Children Aged 3 to 13 Years in Urban Accra and Rural Kpando","10.3390/ijerph19095771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129750640&doi=10.3390%2fijerph19095771&partnerID=40&md5=5daee76b992c0392cf5cdf2af96d00f7",2022,51.476759,11.9721043
805,3789,"Kabore W.",60273628,"Université Joseph Ki-Zerbo","Ouagadougou","Burkina Faso","Diagnostic and therapeutic approaches to endodontic-periodontal lesions: A survey among dental surgeons in Ouagadougou, Burkina Faso","10.4103/sej.sej_174_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129204594&doi=10.4103%2fsej.sej_174_21&partnerID=40&md5=45667d0516ea651d89e603a9a765a09d",2022,12.37944055,-1.49905045231403
805,3790,"Garé J.",60273628,"Université Joseph Ki-Zerbo","Ouagadougou","Burkina Faso","Diagnostic and therapeutic approaches to endodontic-periodontal lesions: A survey among dental surgeons in Ouagadougou, Burkina Faso","10.4103/sej.sej_174_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129204594&doi=10.4103%2fsej.sej_174_21&partnerID=40&md5=45667d0516ea651d89e603a9a765a09d",2022,12.37944055,-1.49905045231403
805,3791,"Koama C.",60273628,"Université Joseph Ki-Zerbo","Ouagadougou","Burkina Faso","Diagnostic and therapeutic approaches to endodontic-periodontal lesions: A survey among dental surgeons in Ouagadougou, Burkina Faso","10.4103/sej.sej_174_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129204594&doi=10.4103%2fsej.sej_174_21&partnerID=40&md5=45667d0516ea651d89e603a9a765a09d",2022,12.37944055,-1.49905045231403
806,3792,"Hewlett S.A.",60017910,"University of Ghana","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.64659785,-0.187997657685168
806,3793,"Anto F.",60017910,"University of Ghana","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.64659785,-0.187997657685168
806,3794,"Blankson P.K.",60017910,"University of Ghana","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.64659785,-0.187997657685168
806,3795,"Tormeti D.",60017910,"University of Ghana","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.64659785,-0.187997657685168
806,3796,"Ayettey-Adamafio M.",60017910,"University of Ghana","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.64659785,-0.187997657685168
806,3797,"Bayitse P.",127431378,"Bethel Dental Clinic","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.6168026,-0.192542
806,3798,"Danso-Appiah T.",60017910,"University of Ghana","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.64659785,-0.187997657685168
806,3799,"Amoah A.G.",60017910,"University of Ghana","Accra","Ghana","Periodontitis prevalence and severity in an African population: A cross-sectional study in the Greater Accra Region of Ghana","10.1002/JPER.21-0329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122186477&doi=10.1002%2fJPER.21-0329&partnerID=40&md5=6cfa20c476e45806eb640a547aa08d73",2022,5.64659785,-0.187997657685168
